pathway	pval	padj	ES	NES	nMoreExtreme	size	geneset	type	genes
Oxidative_phosphorylation	1.8690540717343e-05	0.000177770192916213	0.484425229809961	1.91967485913705	0	177	h.all	Colorectal Cancer	MTRF1,SLC25A6,ATP6V0B,COX6B1,POR,MRPS15,ATP6V0E1,NDUFA3,NDUFA2,SUCLA2,HSD17B10,UQCRH,NDUFA4,ATP6V1F,NDUFA9,NDUFB5,ETFB,SDHB,RHOT1,NDUFB4,PHYH,ISCU,UQCRC2,UQCRQ,COX7A2L,NDUFS8,SUCLG1,TCIRG1,NDUFA7,IDH3G,SDHC,NDUFC2,COX7B,PDHA1,TIMM50,NDUFB6,ECH1,NDUFB7,GPX4,MRPL11,CYC1,MRPL15,GOT2,MRPS12,ACADVL,NDUFS3,MRPL34,NQO2,NDUFS4,COX8A,NDUFAB1,NDUFA1,PHB2,SLC25A11,SLC25A5,BCKDHA,MDH2,HCCS,RHOT2,ATP6AP1,MDH1,SLC25A12,COX5B,VDAC1,OGDH,UQCRFS1,COX6A1,HSPA9,NDUFS2,SLC25A20,COX4I1,SLC25A4,UQCR11,TIMM8B,NDUFV1,FDX1,NDUFC1,TIMM17A,NDUFS7,GPI,NDUFB3,FH,NDUFB2,COX17,IDH1
Interferon_gamma_response	0.000214412830463775	0.00145675297707336	-0.439259561323	-1.70492721415173	9	135	h.all	Colorectal Cancer	TXNIP,SAMD9L,EIF4E3,CASP7,SPPL2A,NFKBIA,GBP4,APOL6,ARID5B,DDX60,PELI1,SRI,TOR1B,JAK2,STAT3,IFIH1,HIF1A,MT2A,PDE4B,PARP14,ISG20,FGL2,GCH1,OAS2,BPGM,CSF2RB,RIPK1,SOCS3,EIF2AK2,STAT1,IRF9,TRAFD1,TDRD7,LATS2,TRIM14,PSME2,STAT2,IL4R,CD86,ITGB7,CMPK2,BTG1,ADAR,IL18BP,XAF1,MYD88,DDX58,SECTM1,ICAM1,CMKLR1,PARP12,HLA-DMA,TAPBP,OAS3,LAP3,ST3GAL5,NFKB1,C1S,CASP8,C1R,DHX58,RNF213,CFB,ARL4A,MVP,UBE2L6
IL2_STAT5_signaling	0.000233080476331737	0.00145675297707336	-0.474214158271834	-1.76613292485489	10	101	h.all	Colorectal Cancer	SLC2A3,P4HA1,NDRG1,EMP1,BCL2,MYO1E,AHNAK,TWSG1,PRNP,MXD1,LCLAT1,BHLHE40,KLF6,ITGAV,GBP4,SOCS2,AHR,MAFF,SWAP70,RHOB,ST3GAL4,CKAP4,CDC6,P2RX4,FGL2,DENND5A
Mitotic_spindle	0.000922034479801012	0.00461017239900506	-0.406840246855154	-1.59367425118582	42	144	h.all	Colorectal Cancer	MYO1E,VCL,ARF6,NEDD9,FGD6,ROCK1,SPTBN1,SSH2,PALLD,FGD4,RAB3GAP1,WASL,AKAP13,ARHGAP5,PDLIM5,DOCK4,SMC1A,RICTOR,CCDC88A,CDC42EP2,FLNB,CEP192,SOS1,RALBP1,PRC1,GSN,PKD2,SPTAN1,CDC27,FLNA,NIN,ABL1,NOTCH2,KNTC1,ARFGEF1,RABGAP1,ARHGAP10,PAFAH1B1,NET1,OPHN1,HOOK3,ARHGAP27,SMC3,NF1,KIF22,TLK1,ECT2,GEMIN4
Apoptosis	0.000891946992864424	0.00461017239900506	-0.442240234651735	-1.65852535677474	41	106	h.all	Colorectal Cancer	SLC20A1,EMP1,TXNIP,RETSAT,PSEN1,NEDD9,MCL1,CASP7,ROCK1,BRCA1,BNIP3L,PDCD4,DNAJA1,RHOB,WEE1,TIMP2,ENO2,GSN,ISG20,GCH1,SPTAN1,BTG2
Estrogen_response_early	0.00114203536079858	0.00519106982181172	-0.453638735081497	-1.66751443268786	53	93	h.all	Colorectal Cancer	SLC26A2,BCL2,KLF10,KLF4,INPP5F,BHLHE40,ENDOD1,TIPARP,DLC1,FKBP5,JAK2,RBBP8,PAPSS2,CANT1,B4GALT1,SLC2A1,FLNB,ZNF185,BAG1,AFF1,SVIL,RAB31,FOS,MICB,SLC39A6,ADCY9,IGF1R,NBL1,TOB1,DHCR7
Cholesterol_homeostasis	0.00143744010666222	0.00598933377775926	-0.516682658074164	-1.73343310628539	68	55	h.all	Colorectal Cancer	HMGCS1,GNAI1,LDLR,CYP51A1,JAG1,ANTXR2,HMGCR,SREBF2,ALDOC,TMEM97,FADS2,NFIL3,SCD,PLAUR,DHCR7,TP53INP1,ALCAM,SQLE,LGALS3
Estrogen_response_late	0.00242836328314716	0.00933985878133523	-0.445202545318916	-1.62186609972402	114	88	h.all	Colorectal Cancer	SLC26A2,BCL2,KLF4,UGDH,TSPAN13,PDCD4,FKBP5,JAK2,ALDH3A2,RBBP8,PAPSS2,FLNB,CDC6,BAG1,ISG20,AFF1,GINS2,RAB31,FOS,MICB,ZFP36,ATP2B4,XRCC3,NBL1,TOB1,DHCR7,IMPA2,NAB2
TGF_beta_signaling	0.00347322720694645	0.0124043828819516	-0.544650884327363	-1.71976653705106	167	40	h.all	Colorectal Cancer	SLC20A1,KLF10,TGFBR1,SPTBN1,PPM1A,SMAD3,FKBP1A,SERPINE1,RHOA,THBS1,RAB31,ACVR1,SMURF1
Protein_secretion	0.00386018942350286	0.0128672980783429	-0.440613864593953	-1.58725476674463	182	82	h.all	Colorectal Cancer	LMAN1,ADAM10,VPS4B,TMED10,TMX1,SGMS1,MAPK1,CLTC,RAB14,ARCN1,MON2,ATP7A,RAB9A,AP2S1,RAB5A,AP3S1,SEC24D,NAPG,RAB2A,PAM,ABCA1,AP1G1,ARFGEF1,AP2B1
Complement	0.00642643534327345	0.018893273994458	-0.402584938211087	-1.50364722038957	302	103	h.all	Colorectal Cancer	HSPA5,PSEN1,ADAM9,CASP7,USP14,LYN,GNG2,CD55,DUSP6,MAFF,DYRK2,JAK2,DOCK4,PRCP,DUSP5,GPD2,TIMP2,SERPINE1,SH2B3,FN1,CSRP1,USP8,CTSO,GMFB
MTORC1_signaling	0.00638731111349266	0.018893273994458	-0.360103019378197	-1.4375582697843	297	166	h.all	Colorectal Cancer	SLC2A3,P4HA1,HMGCS1,HSPA5,LDLR,CYP51A1,NUP205,SEC11A,BHLHE40,TFRC,HSP90B1,LDHA,CDC25A,INSIG1,HMGCR,ACLY,SLC2A1,EDEM1,ACSL3,FGL2,RDH11,UNG,MCM2,BTG2,ELOVL6,TMEM97,MCM4,PDAP1,FADS2,NFIL3,SCD,PITPNB,ATP2A2,RAB1A,PSME3,DHCR24,TES,PIK3R3,ALDOA,DHCR7,PSMA4,TBK1,SQLE,SLA,PSMD12,DDIT4,TXNRD1,SRD5A1,GBE1
UV_response_dn	0.00680157863800487	0.018893273994458	-0.441214191242982	-1.55928429224536	323	73	h.all	Colorectal Cancer	ATP2B1,LDLR,BHLHE40,MT1E,NIPBL,DLC1,SRI,PDLIM5,INSIG1,SMAD3,AGGF1,ATRN,SFMBT1,DUSP1,SERPINE1,ACVR2A,ZMIZ1,TGFBR2,ATP2C1,NOTCH2,ABCC1,ATP2B4,IGF1R,PTEN,PIK3R3,SCHIP1,MYC
E2F_targets	0.00876028101439342	0.023053371090509	-0.366927359855707	-1.43184776696343	408	140	h.all	Colorectal Cancer	PPM1D,UBR7,NUP205,MCM6,POLD3,TFRC,BRCA1,CHEK1,PCNA,CDC25A,SMC1A,WEE1,MCM7,ATAD2,TK1,PSIP1,NOP56,UNG,MCM2,XRCC6,BRMS1L,POLA2,RAD1,NBN,HMGB3,MSH2,PRKDC,EIF2S1,GINS3,MCM4,NOLC1,DCLRE1B,XPO1,NUP107,SMC3,KIF22,MYC,PRPS1,TRA2B
KRAS_signaling_up	0.0101209474214682	0.0253023685536704	-0.439501602927343	-1.53415164758283	481	68	h.all	Colorectal Cancer	EMP1,BTBD3,KLF4,MTMR10,TSPAN13,TOR1AIP2,ETS1,TRIB2,DUSP6,ADAM17,EVI5,TRIB1,HBEGF,AMMECR1,PECAM1,NIN,BPGM
G2M_checkpoint	0.0359678385082542	0.0856377107339386	-0.346276294979753	-1.32658765029784	1681	123	h.all	Colorectal Cancer	NUP50,MCM6,CHEK1,SMC2,CDC25A,SMAD3,SMC1A,FANCC,CDC6,HIF1A,MT2A,SLC12A2,PRC1,ARID4A,CUL5,GINS2,RAD23B,CDC27,MCM2,POLA2,ABL1,HMGB3,SNRPD1,ODC1,NOTCH2,NOLC1,FOXN3,PAFAH1B1,XPO1,KPNB1,KIF22,MYC,TRA2B,SQLE
Heme_metabolism	0.0514990277154518	0.117043244807845	-0.336236783959839	-1.29001933118365	2409	124	h.all	Colorectal Cancer	EPOR,TFRC,RNF19A,FECH,BNIP3L,BLVRA,RIOK3,ENDOD1,KLF3,LPIN2,FBXO34,GLRX5,MARK3,SLC2A1,GAPVD1,KAT2B,PICALM,BMP2K,SLC6A8,BACH1,FBXO7,CDC27,BTRC,KHNYN,BTG2,MXI1,BPGM
Interferon_alpha_response	0.0618346736095072	0.134423203498929	-0.375623616047055	-1.32408759491337	2944	72	h.all	Colorectal Cancer	TXNIP,SAMD9,SAMD9L,TMEM140,GBP4,DDX60,IFIH1,PARP14,ISG20,TRIM5,EIF2AK2,IRF9,TRAFD1,TDRD7,TRIM14,PSME2,STAT2,IL4R,PARP9,NUB1,CMPK2,ADAR
P53_pathway	0.104161753039302	0.217003652165212	-0.310715589628122	-1.2060009872583	4857	135	h.all	Colorectal Cancer	NDRG1,PPM1D,TXNIP,RETSAT,KLF4,STOM,MXD1,DDB2,ABHD4,S100A4,PCNA,PLK2,BAIAP2,HBEGF,PTPRE,CCNK,ZFP36L1,HEXIM1,FOS,MDM2,BTG2,EI24
Angiogenesis	0.117331586596524	0.234663173193049	-0.590674877850445	-1.36491707551508	5731	11	h.all	Colorectal Cancer	JAG1,ITGAV,S100A4,FGFR1
Apical_surface	0.128614402357419	0.247335389148883	-0.531159228074389	-1.333682513705	6284	15	h.all	Colorectal Cancer	ADAM10,ATP8B1,BRCA1,LYN,B4GALT1
Myogenesis	0.162856182230814	0.301585522649656	-0.330278730661263	-1.180856983632	7749	78	h.all	Colorectal Cancer	PRNP,MEF2A,BHLHE40,FHL1,LPIN1,ACSL1,AGL,HBEGF,MEF2C,BAG1,GSN,MYLK,SLC6A8,SVIL,SPTAN1,TAGLN,MYH11,SCD,ADCY9,TPM2,OCEL1,SCHIP1,SPARC,ITGB1
Xenobiotic_metabolism	0.212441314553991	0.354068857589984	0.309547681512904	1.13159743797966	11221	97	h.all	Colorectal Cancer	PTS,POR,SLC1A5,EPHX1,NFS1,GSS,AP4B1,MCCC2,FAH,AHCY,BLVRB,SLC46A3,DCXR,PSMB10,CYFIP2,LONP1,ASL,SLC6A6,DHPS,CASP6,SHMT2,ECH1
ROS_pathway	0.207886691691498	0.354068857589984	0.38260781696191	1.181850800122	10743	38	h.all	Colorectal Cancer	FTL,ATOX1,CDKN2D,NDUFB4,SBNO2,ERCC2,MSRA,PRDX4,GPX4,PRDX1,SOD1,PRDX2,G6PD
KRAS_signaling_dn	0.209752111141378	0.354068857589984	0.420718355266958	1.19790275110705	10779	26	h.all	Colorectal Cancer	DTNB,CDKAL1,IDUA,CCDC106,LFNG,PDK2,CELSR2,SPHK2
Adipogenesis	0.255630082062427	0.412306583971657	0.28159982401639	1.09009350747321	13643	146	h.all	Colorectal Cancer	DRAM2,ESRRA,POR,DNAJC15,SLC1A5,TALDO1,AK2,QDPR,ETFB,ATP1B3,SDHB,FAH,PHYH,AGPAT3,ARAF,UQCRQ,SLC5A6,SUCLG1,IDH3G,PREB,SDHC,COX7B,ECH1,NDUFB7,GPX4,CYC1,MCCC1,MRPL15,NDUFS3,HADH,DDT,SOD1,ADIPOR2,COX8A,NDUFAB1,SLC27A1,COQ9,PIM3,BCKDHA,MDH2
WNT_beta_catenin_signaling	0.28160741885626	0.436293972753076	-0.387967277335582	-1.12436907110337	13664	27	h.all	Colorectal Cancer	GNAI1,SKP2,JAG1,NUMB,PPARD,ADAM17
Apical_junction	0.28795402201703	0.436293972753076	-0.294811519229058	-1.08190828181639	13627	92	h.all	Colorectal Cancer	VCL,GNAI1,YWHAH,ADAM9,WASL,MPP5,CTNND1,INSIG1,LIMA1,B4GALT1,BAIAP2,PARD6G,PECAM1,EXOC4,CERCAM,FBN1,MYL12B,JAM3,PTEN,PIK3R3,SIRPA,NF1,ITGB1,CD86,BMP1,TIAL1,VCAN,MYH9,MDK,GNAI2,ICAM1
UV_response_up	0.300044592614614	0.441242047962667	-0.289369049752094	-1.07237070119742	14129	98	h.all	Colorectal Cancer	SULT1A1,RAB27A,TFRC,FEN1,NR4A1,PARP2,NFKBIA,EIF5,LYN,DNAJA1,MRPL23,RHOB,AP2S1,ENO2,GCH1,SLC6A8,FOS,BTG2
NOTCH_signaling	0.353093206432557	0.49985165208778	-0.387770136040011	-1.07165068275068	17213	22	h.all	Colorectal Cancer	TCF7L2,JAG1,PPARD,FZD1,FZD5,NOTCH2
Fatty_acid_metabolism	0.365095541401274	0.49985165208778	-0.277218405560504	-1.03666701539359	17195	104	h.all	Colorectal Cancer	HMGCS1,RETSAT,UGDH,GSTZ1,YWHAH,HSP90AA1,BLVRA,LDHA,EHHADH,ALDH3A2,ACSL1,GPD2,ACADS,ENO2,CRYZ,RDH11,NBN,ODC1
Glycolysis	0.369890222544958	0.49985165208778	-0.270516751482166	-1.03267916917441	17318	120	h.all	Colorectal Cancer	P4HA1,FUT8,EXT1,MPI,HSPA5,ARPP19,LDHA,IL13RA1,PYGL,KDELR3,B4GALT1,AGL,ENO2,ISG20,PGAM1,PAM,QSOX1,MXI1,UGP2
Coagulation	0.517152426719923	0.646440533399904	-0.286277565621018	-0.964244974619537	24858	56	h.all	Colorectal Cancer	ADAM9,DUSP6,MAFF,SERPINE1,FN1,GSN,PECAM1,THBS1,CSRP1,RAC1,ARF4,CTSO,FBN1,CAPN2,SPARC,TIMP3,THBD,C2
Bile_acid_metabolism	0.492657320807382	0.646440533399904	-0.294113692212401	-0.976512712859394	23650	52	h.all	Colorectal Cancer	RETSAT,PEX26,NPC1,SLC23A2,ACSL1,PEX12,ABCA1,HSD3B7,FADS2
Spermatogenesis	0.515445924719297	0.646440533399904	0.318422675974643	0.961502759155609	26579	34	h.all	Colorectal Cancer	TALDO1,CSNK2A2,NF2,AURKA,CHFR,CLPB,PEBP1,PGS1
Hedgehog_signaling	0.615364200555283	0.750444147018638	-0.392430216932053	-0.883572219578053	30142	10	h.all	Colorectal Cancer	CDK6,OPHN1,NF1,MYH9
Pancreas_beta_cells	0.668646905111873	0.796008220371278	-0.374991207418047	-0.844307597031923	32752	10	h.all	Colorectal Cancer	SEC11A
Allograft_rejection	0.714768217512455	0.831125834316808	-0.243502230816724	-0.885439165314347	33859	87	h.all	Colorectal Cancer	BRCA1,LYN,ETS1,JAK2,HIF1A,GALNT1,ACVR2A,DEGS1,IL27RA,FLNA,SRGN,STAT1,IL4R,C2,ELF4,CD86,ICOSLG,EIF3A,F2R,FGR,MTIF2,ICAM1,GBP2,HCLS1,TPD52,HLA-DMA,TAPBP,BCL10,SOCS5,CD4,IL16
Peroxisome	0.746210240940853	0.847966182887333	0.249152078355519	0.859332661267794	39084	68	h.all	Colorectal Cancer	ERCC1,ABCB9,CTBP1,PEX5,ACOT8,GSTK1,DHRS3,PEX2,GNPAT,PRDX5,ECH1,PRDX1,SOD1,CDK7,NUDT19
MYC_targets_v2	0.815428373755621	0.906031526395135	0.247466811656402	0.807019704088144	42429	50	h.all	Colorectal Cancer	EXOSC5,TBRG4,SRM,NOP2,MYBBP1A,PUS1,TFB2M,IMP4,NPM1,NOP16,SLC19A1,AIMP2,PPAN,CBX3,DCTPP1,CDK4,FARSA,RABEPK
MYC_targets_v1	0.841170538582207	0.914315802806746	0.217103958509437	0.861511622799412	45042	179	h.all	Colorectal Cancer	LSM2,TFDP1,RPS10,PSMA7,PABPC4,EIF2S2,RPS6,RPL14,MRPL9,RPL34,EEF1B2,RPS2,RPS5,SRM,NHP2,RPS3,PRDX4,SNRPG,PSMD8,CCT4,PSMB3,RPLP0,PSMB2,CYC1,MRPS18B,RPL18,CCT3,EXOSC7,GOT2,UBA2,RPL22,NDUFAB1,PHB2,EIF3D,RPL6,RUVBL2,NPM1,SNRPA1,DEK,XPOT,NOP16,VDAC1,RAN,IFRD1,LSM7,AIMP2,CCT7,ILF2,CBX3,RSL1D1,PSMD14,HDGF
Unfolded_protein_response	0.867404132913133	0.922770354162907	-0.221796033947815	-0.816717823843893	41009	94	h.all	Colorectal Cancer	HSPA5,SEC11A,HSP90B1,EXOSC4,EIF2AK3,KDELR3,EDEM1,ALDH18A1,NOP56,CNOT6,PDIA5,HYOU1,EIF2S1,DCP1A,NOLC1,BAG3,HERPUD1,EXOSC2,SEC31A,GEMIN4,DDIT4,DNAJA4,LSM1
IL6_JAK_STAT3_signaling	0.925951986754967	0.953878524864266	-0.227249981339333	-0.709791248723676	44741	38	h.all	Colorectal Cancer	IL13RA1,STAT3,IL1R1,CSF2RB,SOCS3,STAT1,HMOX1,IRF9,GRB2,CD14,STAT2,IL4R,PDGFC,MYD88,CBL
DNA_repair	0.953878524864266	0.953878524864266	0.203568967662101	0.771759982160189	50773	125	h.all	Colorectal Cancer	POLR2I,POLR1D,ERCC1,MPG,ZNRD1,TAF10,ERCC2,ADA,GUK1,NME4,ADRM1,TP53,TAF6,POLR2C,POLB,ERCC5,GPX4,TAF12,RFC3,RAE1,BRF2,TAF9,TARBP2,POLL,VPS28,POLR2G,GTF2B
PI3K_AKT_MTOR_signaling	0.952320073772897	0.953878524864266	-0.206632588670404	-0.734180029629804	45438	75	h.all	Colorectal Cancer	CAB39,HSP90B1,MAPK1,CLTC,ITPR2,SLC2A1,SMAD2,RAC1,RIPK1,PTEN,PIK3R3,GRB2,TBK1,STAT2,SLA,CDK2,MYD88,PIKFYVE,CXCR4,CALR
Myogenesis	0.0175757220692483	0.279200345529709	-0.991410378800717	-5.88625599125809	899	78	h.all	Endometrial Cancer	NQO1
Complement	0.0223360276423768	0.279200345529709	0.987727416315832	8.15976019933496	1085	103	h.all	Endometrial Cancer	ITGAM,C1R,C1S
Xenobiotic_metabolism	0.0222759252402019	0.279200345529709	-0.989313512073382	-5.60544406205728	1142	97	h.all	Endometrial Cancer	NQO1
ROS_pathway	0.00841348527640077	0.279200345529709	-0.995854019735424	-5.79085554928294	425	38	h.all	Endometrial Cancer	NQO1
Interferon_alpha_response	0.0493242415581234	0.307381319551536	0.178105422960144	1.40920360598968	2415	72	h.all	Endometrial Cancer	B2M,BST2,C1S,CASP1,CASP8,CD74,CMPK2,CNP,CSF1,GBP2,GBP4,GMPR,HLA-C,IFI30,IFI35,IFIH1,IFIT3,IFITM2,IL4R,IRF1,IRF2,ISG20,LAP3,LGALS3BP,MX1,NUB1,OAS1,PARP12,PARP14,PSMA3,PSMB8,RIPK2,SAMD9,SAMD9L,SLC25A28,SP110,TMEM140,TRAFD1,TRIM14,TRIM21,TRIM26,TXNIP,UBA7
Interferon_gamma_response	0.0614762639103072	0.307381319551536	0.163388824364434	1.33750219084271	2949	135	h.all	Endometrial Cancer	APOL6,ARL4A,AUTS2,B2M,BPGM,BST2,C1R,C1S,CASP1,CASP4,CASP7,CASP8,CCL5,CD40,CD74,CFB,CMKLR1,CMPK2,CSF2RB,FGL2,GBP4,GCH1,HLA-B,HLA-DQA1,HLA-DRB1,ICAM1,IFI30,IFI35,IFIH1,IFIT3,IFITM2,IFNAR2,IL10RA,IL18BP,IL4R,IRF1,IRF2,ISG20,ISOC1,JAK2,LAP3,LATS2,LGALS3BP,MT2A,MTHFD2,MVP,MX1,MX2,NFKB1,NFKBIA,NLRC5,NUP93,OAS2,OAS3,PARP12,PARP14,PDE4B,PFKP,PML,PSMA2,PSMA3,PSMB8,PTPN1,PTPN6
Unfolded_protein_response	0.0515864850405366	0.307381319551536	0.164896691318431	1.35158435796079	2506	94	h.all	Endometrial Cancer	ALDH18A1,ATF3,ATF4,CALR,CEBPG,CKS1B,CNOT4,CXXC1,DCP1A,DCTN1,DNAJB9,DNAJC3,EDC4,EDEM1,EXOSC10,EXOSC1,FUS,HERPUD1,KDELR3,KHSRP,KIF5B,LSM1,LSM4,MTHFD2,NFYB,NOLC1,NPM1,PARN,PDIA5,PREB,PSAT1,SEC11A,SERP1,SLC30A5,SLC7A5,SRPRB,SSR1,TATDN2,TUBB2A,XBP1,XPOT,YIF1A,YWHAZ,ZBTB17,ARFGAP1,ASNS,ATF6,ATP6V0D1,BAG3,BANF1,CEBPB,CNOT2,CNOT6,DCP2,DDIT4,DDX10,DKC1,DNAJA4,EEF2,EIF2AK3,EIF2S1,EIF4A1,EIF4A2,EIF4A3,EIF4E,EIF4EBP1,EIF4G1,EXOC2,EXOSC2,EXOSC4,EXOSC5,EXOSC9,GEMIN4,GOSR2,HSP90B1,HSPA5,HSPA9,HYOU1,IMP3
MYC_targets_v2	0.0563016935801497	0.307381319551536	-0.255549166187464	-1.53741383552025	2858	50	h.all	Endometrial Cancer	WDR74,UTP20,UNG,TFB2M,TCOF1,TBRG4,SUPV3L1,RRP9,RRP12,RCL1,RABEPK,PRMT3,PPAN,PHB,PA2G4,NOP56,NOP2,NOP16,MYC,MYBBP1A,MRTO4,MPHOSPH10,MCM5,MCM4,LAS1L,IPO4,IMP4,HSPE1,HSPD1,GRWD1
Inflammatory_response	0.0429644220115721	0.307381319551536	0.183237561604057	1.47115205566593	2093	79	h.all	Endometrial Cancer	ABCA1,ABI1,ACVR1B,AHR,ATP2A2,ATP2B1,ATP2C1,BST2,C5AR1,CCL5,CD14,CD40,CD55,CD82,CHST2,CMKLR1,CSF1,CYBB,EMP3,FZD5,GABBR1,GCH1,HBEGF,ICAM1,ICOSLG,IL10RA,IL4R,IRF1,LDLR,LYN,NFKB1,NFKBIA,P2RX4,PDE4B,PLAUR,PTGER4,PTPRE,RAF1,RIPK2,SCARF1,SEMA4D,SLC31A2,SLC7A1
Allograft_rejection	0.0401329558045057	0.307381319551536	0.199882906779459	1.62214806049746	1955	87	h.all	Endometrial Cancer	ABI1,AKT1,APBB1,B2M,BCL10,BCL3,CCL5,CD40,CD4,CD74,CSF1,CSK,CTSS,EIF3A,EIF4G3,ETS1,FGR,FLNA,GALNT1,GBP2,HLA-DOA,HLA-DQA1,HLA-DRA,HLA-E,ICAM1,ICOSLG,IFNAR2,IL16,IL27RA,IL2RG,IL4R,ITGAL,ITGB2,JAK2
Hypoxia	0.107582136371141	0.351957550663953	0.126132520291778	1.03905249352546	5212	107	h.all	Endometrial Cancer	ALDOA,ALDOC,ATF3,BCL2,BNIP3L,CASP6,CHST2,CXCR4,DDIT3,EFNA1,EFNA3,ENO1,ETS1,EXT1,FAM162A,FBP1,FOS,GAA,GAPDH,GBE1,GPC1,GPI,GYS1,HEXA,HK1,IDS,ILVBL,ISG20,KDELR3,LDHA,LOX,MT2A,MYH9,NAGK,NDST1,NDST2,NFIL3,PAM,PDK3,PFKL,PFKP,PGM1,PGM2,PLAUR,PRDX5,PRKCA
Cholesterol_homeostasis	0.141901810471375	0.351957550663953	0.157537399309551	1.17443132994057	6959	55	h.all	Endometrial Cancer	ACSS2,ALDOC,ATF3,ATF5,ATXN2,CD9,CLU,CPEB2,DHCR7,ETHE1,FADS2,FASN,FBXO6,FDFT1,GSTM2,GUSB,HMGCR,JAG1,LDLR,LGMN
Mitotic_spindle	0.0910953605553116	0.351957550663953	0.121361857148394	0.989292230702258	4356	144	h.all	Endometrial Cancer	ABI1,ABL1,ACTN4,AKAP13,ARAP3,ARFIP2,ARHGAP10,ARHGAP27,ARHGAP4,ARHGEF11,ARHGEF3,ARL8A,BCL2L11,BCR,CAPZB,CCDC88A,CDC42,CDK5RAP2,CKAP5,CLASP1,CLIP1,CTTN,FLNA,FLNB,GSN,HDAC6,ITSN1,KIF11,KIF20B,KIF22,KIF3C,KIF5B,KNTC1,LLGL1,LRPPRC,MAP1S,MID1IP1,MYH9,MYO9B,NEDD9,NF1,NIN,NOTCH2,NUMA1,NUSAP1,OPHN1,PAFAH1B1,PCGF5,PCNT,PRC1,PREX1,PXN,RABGAP1,RACGAP1,RFC1,RHOT2,RICTOR,ROCK1,SMC1A,SMC3,SMC4,SOS1,SPTAN1,STK38L,SYNPO,TAOK2,TLK1,TSC1,TUBA4A,TUBGCP2,TUBGCP3,TUBGCP6,VCL,YWHAE,ABR,ALMS1,ALS2,APC,ARF6,ARFGEF1,ARHGAP5,ARHGDIA,ARHGEF12,ARHGEF2,ARHGEF7,ATG4B,AURKA,BIN1,CDC27,CDC42EP2,CDC42EP4,CENPF,CEP192,CEP250,CEP57,CLIP2,CNTROB,CSNK1D,CYTH2,DLG1,DOCK4,DYNC1H1,DYNLL2,ECT2
TGF_beta_signaling	0.0987634874379775	0.351957550663953	-0.205772544514647	-1.20925431677074	5015	40	h.all	Endometrial Cancer	TRIM33,THBS1,TGIF1,TGFBR1,TGFB1,SPTBN1,SMURF1,SMAD3,SLC20A1,SKIL,SERPINE1,RHOA,RAB31,PPP1R15A,PPP1CA,PPM1A,LTBP2,KLF10,IFNGR2,HIPK2,HDAC1,FURIN,ENG,CTNNB1,CDKN1C,BMPR2,ARID4B,APC,ACVR1,XIAP,UBE2D3,SMAD7,SMAD1,SKI
IL6_JAK_STAT3_signaling	0.0858416042130849	0.351957550663953	0.205578693489207	1.36529898780918	4237	38	h.all	Endometrial Cancer	ACVR1B,BAK1,CBL,CD14,CD44,CD9,CSF1,CSF2RB,GRB2,HAX1,IL10RB,IL17RA,IL2RG,IL4R,IRF1
E2F_targets	0.147372159090909	0.351957550663953	0.104810326222296	0.855050069798484	7054	140	h.all	Endometrial Cancer	AK2,ASF1B,ATAD2,CBX5,CDC25B,CDCA8,CDK4,CDKN2C,CHEK1,CHEK2,CKS1B,CKS2,CTCF,DCTPP1,DEK,DNMT1,EED,EXOSC8,GINS3,GINS4,HMGB2,ILF3,ING3,KIF22,KPNA2,LBR,LIG1,MAD2L1,MCM2,MCM6,MCM7,MTHFD2,MXD3,NAP1L1,NASP,NCAPD2,NOLC1,NUP107,NUP205,PAICS,PNN,POLA2,POLD1,POLD3,POLE,POP7,PPM1D,PPP1R8,PRDX4,PSIP1,PTTG1,RACGAP1,RAD1,RAD50,RANBP1,RFC1,RFC2,RNASEH2A,RPA2,SHMT1,SMC1A,SMC3,SMC4,SMC6,SSRP1,SUV39H1,TCF19,TIMELESS,TK1,TMPO,TP53,TUBB,TUBG1
Fatty_acid_metabolism	0.109820398747734	0.351957550663953	0.126742586773255	1.04606564908121	5331	104	h.all	Endometrial Cancer	ACAA2,ACADVL,ACO2,ACSL5,ACSS1,ADIPOR2,ADSL,ALDH9A1,ALDOA,BPHL,CCDC58,CPT1A,CPT2,CRYZ,DECR1,EHHADH,ERP29,ETFDH,FASN,GABARAPL1,GPD2,GSTZ1,HADH,HMGCL,IDH1,IDH3B,IDH3G,IL4I1,LDHA,MDH2,METAP1,OSTC,PCBD1,PDHA1,PDHB,PTS,RETSAT,SDHA,SMS,SUCLA2,SUCLG2,TP53INP2,UGDH,UROD,UROS,ACAA1,ACADM,ACADS,ACOT8,ACOX1,ACSL1,ACSL4,ALAD,ALDH3A2,APEX1,AUH,BLVRA,CPOX,CRAT,D2HGDH,DHCR24,DLD,DLST,ECH1,ECHS1,ENO2,EPHX1,FH,GCDH,GLUL,GRHPR,HADHB,HCCS,HIBCH,HMGCS1,HSD17B10,HSD17B11,HSD17B4,HSD17B7,HSDL2,HSP90AA1,HSPH1,IDI1
